,Unnamed: 0,name,cpu_time (us),cuda_time (us),total_time (us),count
0,2.0,aten::embedding,1687.7469999999848,2358.670999999932,4046.417999999917,10.0
1,2.0,embedding,1687.7469999999848,2358.670999999932,4046.417999999917,10.0
