,Unnamed: 0,name,cpu_time (us),cuda_time (us),total_time (us),count
13,0,GEMM,3336.133999997481,755790.9120000005,759127.045999998,
14,0,NonGEMM,29834.4759999963,161000.58100000126,190835.0569999976,
