,Unnamed: 0,name,cpu_time (us),cuda_time (us),total_time (us),count
51,0,GEMM,554655.455999997,4465843.101000007,5020498.557000004,
52,0,NonGEMM,6406086.189999942,2590851.9810000504,8996938.17099999,
