,name,cpu_time (us),cuda_time (us),total_time (us),count
41,causalconv1dfn,93796.97799998651,82501.04000000295,176298.01799998948,380.0
43,mambachunkscancombinedfn,1559023.5760000015,574709.0079999955,2133732.583999997,380.0
0,SSM_Scan,1652820.5539999881,657210.0479999984,2310030.6019999865,
0,Inference,9768078.373,7713905.130000056,17481983.503000055,
