,Unnamed: 0,name,cpu_time (us),cuda_time (us),total_time (us),count
0,47.0,aten::silu,23513.28899999814,101244.7490000041,124758.03800000224,320.0
1,47.0,activation,23513.28899999814,101244.7490000041,124758.03800000224,320.0
