,Unnamed: 0,name,cpu_time (us),cuda_time (us),total_time (us),count
0,17.0,qwen2rmsnorm_prof,604572.1319999963,478508.5410000072,1083080.6730000034,570.0
1,17.0,nomralization,604572.1319999963,478508.5410000072,1083080.6730000034,570.0
