,Unnamed: 0,name,cpu_time (us),cuda_time (us),total_time (us),count
0,5.0,aten::to,31248.578000001795,1464.6660000015186,32713.24400000332,240.0
1,8.0,aten::reshape,3183.279000000133,0.0,3183.279000000133,240.0
2,13.0,memory,34431.857000001924,1464.6660000015186,35896.52300000345,480.0
