,name,cpu_time (us),cuda_time (us),total_time (us),count
0,GEMM,57680.17199999974,433072.82400000026,490752.996,
1,SSM_Scan,820316.7629999998,491184.5520000023,1311501.315000002,
2,activation,0.0,0.0,0.0,0.0
3,logit_computation,0.0,0.0,0.0,0.0
4,nomralization,155557.46800000023,50092.466999999306,205649.9349999996,250.0
5,arithmetic,32958.9129999998,1500.6580000013773,34459.571000001175,480.0
6,pooling,0.0,0.0,0.0,0.0
7,interpolation,0.0,0.0,0.0,0.0
8,embedding,1602.903999999912,2634.8449999996515,4237.748999999563,10.0
9,memory,34431.857000001924,1464.6660000015186,35896.52300000345,480.0
10,roi,0.0,0.0,0.0,0.0
11,other,0.0,0.0,0.0,0.0
