,Unnamed: 0,name,cpu_time (us),cuda_time (us),total_time (us),count
0,12.0,aten::add,4087.5620000156273,322477.3669999846,326564.92900000024,810.0
1,17.0,aten::gt,93.38000000088824,4614.806999998759,4708.186999999647,10.0
2,18.0,aten::mul_,67.88800000102265,14400.523000001956,14468.411000002978,10.0
3,22.0,aten::eq,6987.293999999163,19231.85500001472,26219.149000013887,1170.0
4,23.0,aten::mul,1672.1930000096909,142165.69700000476,143837.89000001445,340.0
5,26.0,aten::all,7389.653999994502,7027.755000036723,14417.409000031224,1150.0
6,27.0,aten::bitwise_not,78.4620000010841,14.240000000279906,92.702000001364,10.0
7,31.0,aten::cos,70.3350000000687,51.81100000103834,122.14600000110704,10.0
8,32.0,aten::sin,64.45700000190936,56.16099999891958,120.61800000082894,10.0
9,34.0,aten::is_nonzero,9974936.363000004,679.7739999825353,9975616.136999989,760.0
10,36.0,aten::exp,1969.3499999909448,467.3030000057115,2436.652999996657,380.0
11,37.0,aten::neg,2568.291999998006,17643.499999978652,20211.79199997666,500.0
12,315.0,arithmetic,9999985.230000015,528830.7930000087,10528816.023000028,5160.0
