,Unnamed: 0,name,cpu_time (us),cuda_time (us),total_time (us),count
0,3.0,aten::clone,235.37100000059408,12739.417000002726,12974.78800000332,20.0
1,4.0,aten::zeros,4211.508999996828,717.794999986822,4929.303999983649,760.0
2,5.0,aten::empty,140.1860000015572,0.0,140.1860000015572,760.0
3,6.0,aten::to,4973.939999986413,734.5429999811095,5708.482999967522,1210.0
4,8.0,aten::detach_,272.4810000216123,0.0,272.4810000216123,760.0
5,9.0,aten::arange,189.20100000034608,20.573000001303622,209.7740000016497,20.0
6,10.0,aten::unsqueeze,220.06499999241169,0.0,220.06499999241169,200.0
7,11.0,aten::select,25.66300000000569,0.0,25.66300000000569,10.0
8,13.0,aten::item,16902.143999998923,17.50499999994804,16919.64899999887,20.0
9,14.0,aten::full,66.7129999995102,5539.012999998318,5605.725999997829,10.0
10,16.0,aten::reshape,83.95999999225705,0.0,83.95999999225705,70.0
11,19.0,aten::slice,1081.1540000015689,0.0,1081.1540000015689,899.0
12,20.0,aten::expand,26.96299999921212,0.0,26.96299999921212,20.0
13,21.0,aten::alias,24.46999999864056,0.0,24.46999999864056,20.0
14,24.0,aten::masked_fill,174.62299999747984,25993.109000002485,26167.731999999964,10.0
15,25.0,aten::copy_,4202.4180000144825,14026.328000008614,18228.746000023097,770.0
16,29.0,aten::transpose,1426.5140000029455,0.0,1426.5140000029455,1389.0
17,30.0,aten::cat,968.5929999929108,46589.70899999504,47558.301999987954,130.0
18,38.0,aten::split_with_sizes,2028.982999981923,0.0,2028.982999981923,759.0
19,39.0,aten::pad,4875.953000004791,680.4570000020722,5556.410000006863,380.0
20,40.0,aten::squeeze,639.2250000017466,0.0,639.2250000017466,380.0
21,42.0,aten::view,1300.765999979798,0.0,1300.765999979798,1700.0
22,45.0,aten::concatenate,674.0549999987852,19642.985000002416,20317.0400000012,60.0
23,46.0,aten::contiguous,1349.0810000025958,52039.88700000098,53388.96800000357,180.0
24,48.0,aten::chunk,411.6559999956808,0.0,411.6559999956808,60.0
25,565.0,memory,46505.686999963014,178741.32099998184,225247.00799994482,10597.0
