,Unnamed: 0,name,cpu_time (us),cuda_time (us),total_time (us),count
0,3.0,layernormfn,17237.419999999893,1652.0129999998603,18889.43299999976,250.0
1,3.0,nomralization,17237.419999999893,1652.0129999998603,18889.43299999976,250.0
