,name,cpu_time (us),cuda_time (us),total_time (us),count
0,profilerstep*,0.0,0.0,0.0,0.0
1,inference_prof,136650.137,64231.924,200882.061,10.0
2,aten::embedding,204.3920000000157,96.44799999997208,300.8399999999877,10.0
3,layernormfn,17237.419999999893,1652.0129999998603,18889.432999999757,250.0
4,aten::linear,4023.063999999973,31587.265999999912,35610.329999999885,250.0
5,aten::to,2669.262000000075,335.7109999999398,3004.973000000015,240.0
6,aten::exp,1404.8009999999877,262.5919999999688,1667.3929999999564,240.0
7,aten::neg,1261.527000000011,241.7959999998904,1503.3229999999014,240.0
8,aten::reshape,190.65400000003604,0.0,190.65400000003604,240.0
9,mambasplitconv1dscancombinedfn,87912.85900000008,30056.098000000457,117968.95700000056,240.0
10,cudadevicesynchronize,9766.851000000026,0.0,9766.851000000026,10.0
0,GEMM,4023.063999999973,31587.265999999912,35610.329999999885,
0,NonGEMM,22968.056000000015,2588.559999999631,25556.615999999656,
0,SSM_Scan,87912.85900000008,30056.098000000457,117968.95700000056,
