,Unnamed: 0,name,cpu_time (us),cuda_time (us),total_time (us),count
0,6.0,aten::exp,20677.319999997308,1088.8710000028575,21766.191000000166,240.0
1,7.0,aten::neg,20011.216999999106,728.7500000035334,20739.96700000264,240.0
2,13.0,arithmetic,40688.53699999642,1817.621000006391,42506.158000002804,480.0
