,name,cpu_time (us),cuda_time (us),total_time (us),count
0,GEMM,60027.4759999993,1709761.1559999955,1769788.6319999949,
1,SSM_Scan,1126070.5880000014,2245921.6509999954,3371992.238999997,
2,activation,0.0,0.0,0.0,0.0
3,logit_computation,0.0,0.0,0.0,0.0
4,nomralization,204715.3349999951,196697.5670000022,401412.9019999973,250.0
5,arithmetic,40688.53699999642,1817.621000006391,42506.158000002804,480.0
6,pooling,0.0,0.0,0.0,0.0
7,interpolation,0.0,0.0,0.0,0.0
8,embedding,2531.4979999996613,10214.348999999664,12745.846999999329,10.0
9,memory,38293.13199999653,1778.1600000037915,40071.29200000033,480.0
10,roi,0.0,0.0,0.0,0.0
11,other,0.0,0.0,0.0,0.0
