,Unnamed: 0,name,cpu_time (us),cuda_time (us),total_time (us),count
11,0,GEMM,60027.4759999993,1709761.1559999955,1769788.6319999949,
12,0,NonGEMM,286228.5019999877,210507.69700001203,496736.1989999997,
