,name,cpu_time (us),cuda_time (us),total_time (us),count
0,profilerstep*,0.0,0.0,0.0,0.0
1,inference_prof,2494381.763,2233757.4710000334,4728139.234000033,10.0
2,aten::arange,20265.583999998995,2230.505000013361,22496.089000012355,2580.0
3,aten::unsqueeze,7291.544999988369,0.0,7291.544999988369,3890.0
4,aten::view,1015.8639999942144,0.0,1015.8639999942144,1310.0
5,aten::embedding,192.67800000022729,318.37199999999393,511.0500000002212,10.0
6,aten::expand,3774.391999997511,0.0,3774.391999997511,1290.0
7,aten::reshape,6618.953999997733,14549.274999997891,21168.228999995627,1000.0
8,aten::cat,9379.959999996789,21653.2269999961,31033.18699999289,1140.0
9,aten::eq,2238.0289999979814,490.3649999998349,2728.393999997816,340.0
10,aten::any,180.94699999972383,45.56800000030245,226.5150000000263,20.0
11,aten::is_nonzero,182.4649999998824,9.055000000327825,191.52000000021025,10.0
12,aten::item,70.47900000030177,7.646999999876357,78.12600000017812,10.0
13,hymbarmsnorm_prof,157304.59300000343,299962.0700000044,457266.6630000078,2250.0
14,aten::linear,47077.84199999408,800597.1910000038,847675.032999998,2250.0
15,aten::transpose,5078.157999999602,0.0,5078.157999999602,4520.0
16,aten::tensor_split,2406.490000001933,0.0,2406.490000001933,640.0
17,causalconv1dfn,5567.130000001625,14334.827000001556,19901.95700000318,320.0
18,aten::contiguous,17966.112000003108,20557.018999998203,38523.13100000131,1920.0
19,aten::slice,10848.274999987843,0.0,10848.274999987843,6480.0
20,aten::to,34816.55899998071,17305.36700000833,52121.92599998904,7370.0
21,aten::matmul,6240.5090000022965,459.10500000037655,6699.6140000026735,320.0
22,aten::cos,1878.8139999979555,495.99599999976886,2374.809999997724,320.0
23,aten::sin,1624.1850000043023,540.0699999990077,2164.2550000033098,320.0
24,aten::mul,6847.382999999308,55280.87899999845,62128.26199999776,1300.0
25,aten::neg,4348.68100000312,2802.7000000024127,7151.381000005533,810.0
26,aten::add,7352.253000001769,81891.11600000504,89243.36900000682,1450.0
27,aten::new_zeros,16154.548999994106,776.4199999994712,16930.968999993576,960.0
28,aten::ge,9950.129999999112,18203.96800000119,28154.098000000304,640.0
29,aten::__or__,10095.019999998103,13495.802000002122,23590.822000000226,640.0
30,aten::new_ones,7333.461999994613,479.8179999990705,7813.279999993684,610.0
31,aten::__and__,20996.39999999773,37226.20099999948,58222.600999997216,1540.0
32,aten::lt,11096.00599999873,1721.4289999976363,12817.434999996369,1280.0
33,aten::permute,590.5679999993238,0.0,590.5679999993238,320.0
34,aten::sum,25891.926999999843,129775.21300000156,155667.1400000014,1600.0
35,aten::gt,1769.62600000116,426.9080000004224,2196.534000001582,320.0
36,aten::argsort,39860.632000002086,10596.19800000062,50456.83000000271,1280.0
37,aten::where,15066.391000002182,1525.7590000004575,16592.15000000264,640.0
38,aten::lift_fresh,1163.4349999979636,0.0,1163.4349999979636,640.0
39,aten::index_put_,1516986.051999997,6258.997000004709,1523245.0490000015,640.0
40,torchdynamo cache lookup,14150.971000003565,0.0,14150.971000003565,640.0
41,torch-compiled region,29703.372999995823,206903.8160000016,236607.1889999974,640.0
42,aten::split_with_sizes,1038.809000000094,0.0,1038.809000000094,320.0
43,aten::exp,2099.505999998141,545.5719999992934,2645.0779999974343,320.0
44,selectivescanfn,30959.36800000013,334140.6579999971,365100.0259999972,320.0
45,aten::div,1772.8870000036536,5471.931000003244,7244.818000006897,320.0
46,aten::empty,268.8249999963914,0.0,268.8249999963914,320.0
47,aten::silu,1918.2830000024903,26695.6139999992,28613.89700000169,320.0
48,aten::ones,2525.587000001657,364.7310000003363,2890.318000001994,320.0
49,aten::sub,6487.853999998175,40396.19799999791,46884.05199999608,290.0
50,aten::le,3745.205999998835,65221.88399999865,68967.0899999975,290.0
51,cudadevicesynchronize,82929.16200000024,0.0,82929.16200000024,10.0
0,GEMM,53318.35099999638,801056.2960000042,854374.6470000006,
0,NonGEMM,2042347.8989999355,1084225.6900000302,3126573.588999966,
0,SSM_Scan,36526.49800000175,348475.48499999865,385001.9830000004,
