,name,cpu_time (us),cuda_time (us),total_time (us),count
0,GEMM,53318.35099999638,801056.2960000042,854374.6470000006,
1,SSM_Scan,36526.49800000175,348475.48499999865,385001.9830000004,
2,activation,1918.2830000024903,26695.6139999992,28613.89700000169,320.0
3,logit_computation,0.0,0.0,0.0,0.0
4,nomralization,157304.59300000343,299962.0700000044,457266.6630000078,2250.0
5,arithmetic,118557.31899999753,454040.8550000066,572598.1740000042,11810.0
6,pooling,0.0,0.0,0.0,0.0
7,interpolation,0.0,0.0,0.0,0.0
8,embedding,192.67800000022729,318.37199999999393,511.0500000002212,10.0
9,memory,1679496.6149999327,85708.7650000178,1765205.3799999503,36280.0
10,roi,0.0,0.0,0.0,0.0
11,other,84878.41099999944,217500.0140000022,302378.4250000016,3200.0
